,img_no,img_path,gender_score,quality_score,age_score,glass_score
12161,12161,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012161.jpg,1.0,0.9993,0.0053,0.0009
12162,12162,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012162.jpg,0.9999,0.9997,0.0008,0.0003
12163,12163,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012163.jpg,0.9999,0.9999,0.0212,0.0015
12164,12164,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012164.jpg,1.0,1.0,0.0088,0.0009
12165,12165,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012165.jpg,0.9998,0.9999,0.0003,0.0982
12166,12166,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012166.jpg,1.0,0.9997,0.0013,0.0011
12167,12167,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012167.jpg,0.9987,0.9998,0.0028,0.9708
12168,12168,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012168.jpg,1.0,0.9992,0.0083,0.0029
12169,12169,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012169.jpg,0.1111,0.9992,0.0824,0.001
12170,12170,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012170.jpg,1.0,0.9995,0.002,0.0207
12171,12171,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012171.jpg,0.9984,0.9999,0.048,0.0015
12172,12172,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012172.jpg,0.9999,0.9997,0.0119,0.0016
12173,12173,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012173.jpg,0.9999,1.0,0.0023,0.0002
12174,12174,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012174.jpg,0.9973,0.9978,0.0048,0.003
12175,12175,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012175.jpg,1.0,0.9984,0.0022,0.0003
12176,12176,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012176.jpg,0.9996,1.0,0.004,0.0011
12177,12177,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012177.jpg,0.9925,0.9999,0.0001,0.0009
12178,12178,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012178.jpg,0.8438,0.9995,0.1666,0.0501
12179,12179,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012179.jpg,0.9998,0.9997,0.0007,0.9739
12180,12180,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012180.jpg,0.9995,0.9878,0.0083,0.0051
12181,12181,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012181.jpg,0.9999,1.0,0.0047,0.0039
12182,12182,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012182.jpg,0.0021,1.0,0.008,0.0779
12183,12183,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012183.jpg,1.0,0.9999,0.0451,0.0089
12184,12184,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012184.jpg,0.9999,1.0,0.4216,0.0008
12185,12185,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012185.jpg,0.9767,0.9997,0.0057,0.0027
12186,12186,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012186.jpg,0.9999,0.9995,0.0017,0.0021
12187,12187,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012187.jpg,0.9993,0.9998,0.0131,0.004
12188,12188,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012188.jpg,0.113,0.9964,0.0046,0.0622
12189,12189,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012189.jpg,0.9999,1.0,0.0094,0.0004
12190,12190,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012190.jpg,1.0,1.0,0.0056,0.0002
12191,12191,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012191.jpg,0.9999,0.9998,0.0078,0.0026
12192,12192,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012192.jpg,0.0023,0.9999,0.0002,0.001
12193,12193,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012193.jpg,1.0,0.9775,0.0005,0.0335
12194,12194,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012194.jpg,1.0,0.9998,0.0035,0.0043
12195,12195,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012195.jpg,0.9951,1.0,0.0614,0.0094
12196,12196,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012196.jpg,0.0002,0.9998,0.004,0.0023
12197,12197,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012197.jpg,1.0,0.9999,0.0139,0.0017
12198,12198,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012198.jpg,0.9744,1.0,0.0008,0.0019
12199,12199,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012199.jpg,1.0,1.0,0.0109,0.002
12200,12200,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012200.jpg,0.9969,0.9998,0.0159,0.0022
12201,12201,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012201.jpg,0.9972,0.9995,0.0195,0.0011
12202,12202,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012202.jpg,0.8042,1.0,0.3652,0.2011
12203,12203,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012203.jpg,0.9987,0.9999,0.0069,0.0003
12204,12204,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012204.jpg,1.0,0.9999,0.02,0.0009
12205,12205,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012205.jpg,0.9984,0.9997,0.0904,0.0012
12206,12206,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012206.jpg,1.0,0.998,0.0009,0.0065
12207,12207,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012207.jpg,0.974,0.9919,0.0005,0.0001
12208,12208,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012208.jpg,0.9998,0.9999,0.1083,0.005
12209,12209,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012209.jpg,1.0,1.0,0.0006,0.0028
12210,12210,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012210.jpg,1.0,0.9999,0.0002,0.0025
12211,12211,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012211.jpg,0.0005,1.0,0.0018,0.0012
12212,12212,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012212.jpg,0.3146,0.9997,0.4506,0.1137
12213,12213,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012213.jpg,0.996,0.999,0.2326,0.9709
12214,12214,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012214.jpg,0.9976,0.9978,0.0258,0.0003
12215,12215,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012215.jpg,0.9996,0.9988,0.0036,0.0159
12216,12216,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012216.jpg,0.9999,0.9997,0.0055,0.0008
12217,12217,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012217.jpg,0.9995,0.9998,0.0046,0.0001
12218,12218,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012218.jpg,0.9993,0.9999,0.0082,0.0505
12219,12219,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012219.jpg,0.9995,0.3447,0.0053,0.0008
12220,12220,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012220.jpg,0.9999,1.0,0.0043,0.0001
12221,12221,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012221.jpg,1.0,1.0,0.0019,0.0013
12222,12222,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012222.jpg,0.9999,0.9343,0.0177,0.0002
12223,12223,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012223.jpg,1.0,0.9985,0.0035,0.0006
12224,12224,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012224.jpg,0.8956,0.9997,0.0576,0.5908
12225,12225,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012225.jpg,0.9999,1.0,0.0037,0.0001
12226,12226,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012226.jpg,0.2864,0.9998,0.0068,0.9805
12227,12227,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012227.jpg,0.9897,0.9897,0.9312,0.9903
12228,12228,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012228.jpg,1.0,0.9998,0.001,0.0011
12229,12229,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012229.jpg,0.9973,0.994,0.0539,0.0006
12230,12230,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012230.jpg,0.9992,1.0,0.0017,0.0001
12231,12231,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012231.jpg,0.9943,0.9888,0.0127,0.0151
12232,12232,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012232.jpg,0.9994,0.9998,0.1315,0.0052
12233,12233,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012233.jpg,0.9996,0.9999,0.4981,0.0033
12234,12234,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012234.jpg,0.9998,0.9994,0.0008,0.003
12235,12235,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012235.jpg,0.9998,0.9988,0.0098,0.0008
12236,12236,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012236.jpg,1.0,0.9999,0.0016,0.0009
12237,12237,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012237.jpg,0.9968,1.0,0.0114,0.0007
12238,12238,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012238.jpg,0.9997,0.9999,0.0002,0.0011
12239,12239,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012239.jpg,0.9999,0.0422,0.0033,0.0787
12240,12240,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012240.jpg,0.3151,0.9976,0.0009,0.0007
12241,12241,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012241.jpg,1.0,1.0,0.0049,0.0137
12242,12242,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012242.jpg,0.9878,0.9856,0.0296,0.9714
12243,12243,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012243.jpg,0.9996,1.0,0.0262,0.0136
12244,12244,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012244.jpg,0.9993,0.997,0.0157,0.0019
12245,12245,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012245.jpg,0.9998,0.9995,0.0003,0.0002
12246,12246,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012246.jpg,0.9683,0.9994,0.003,0.0004
12247,12247,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012247.jpg,0.9999,0.9999,0.0431,0.0012
12248,12248,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012248.jpg,0.0005,0.996,0.1081,0.0017
12249,12249,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012249.jpg,0.8725,0.9953,0.0128,0.0012
12250,12250,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012250.jpg,0.9486,1.0,0.0025,0.0012
12251,12251,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012251.jpg,0.9999,0.9967,0.0022,0.0016
12252,12252,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012252.jpg,0.0005,1.0,0.0019,0.0003
12253,12253,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012253.jpg,0.8758,0.9995,0.0017,0.0009
12254,12254,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012254.jpg,0.2546,0.9755,0.2506,0.6125
12255,12255,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012255.jpg,1.0,0.9964,0.0046,0.0015
12256,12256,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012256.jpg,0.9998,0.9148,0.0158,0.0017
12257,12257,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012257.jpg,0.913,0.9999,0.0057,0.0007
12258,12258,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012258.jpg,0.9999,0.9999,0.0008,0.001
12259,12259,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012259.jpg,1.0,0.9997,0.0011,0.0003
12260,12260,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012260.jpg,0.9999,1.0,0.015,0.004
12261,12261,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012261.jpg,0.9999,1.0,0.0143,0.0076
12262,12262,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012262.jpg,0.9949,1.0,0.012,0.0012
12263,12263,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012263.jpg,0.6183,0.9996,0.7762,0.9519
12264,12264,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012264.jpg,0.9996,1.0,0.0839,0.0142
12265,12265,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012265.jpg,0.9868,0.8823,0.1322,0.0107
12266,12266,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012266.jpg,0.9894,0.9996,0.0344,0.0013
12267,12267,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012267.jpg,0.9419,0.9999,0.0041,0.0001
12268,12268,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012268.jpg,1.0,0.9997,0.0181,0.0048
12269,12269,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012269.jpg,0.9998,0.9994,0.0114,0.0005
12270,12270,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012270.jpg,0.9838,1.0,0.001,0.0003
12271,12271,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012271.jpg,0.0019,0.8859,0.0396,0.0015
12272,12272,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012272.jpg,0.9995,0.9999,0.0163,0.0009
12273,12273,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012273.jpg,0.9999,0.9992,0.0088,0.0007
12274,12274,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012274.jpg,0.9684,0.9998,0.5143,0.0009
12275,12275,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012275.jpg,0.9998,1.0,0.0058,0.0025
12276,12276,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012276.jpg,0.9999,1.0,0.0125,0.0001
12277,12277,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012277.jpg,0.3786,1.0,0.0125,0.0003
12278,12278,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012278.jpg,0.9988,0.9993,0.011,0.0003
12279,12279,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012279.jpg,0.9997,1.0,0.002,0.0003
12280,12280,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012280.jpg,0.9999,1.0,0.0179,0.0004
12281,12281,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012281.jpg,0.9995,0.9995,0.0215,0.0004
12282,12282,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012282.jpg,0.9993,0.9991,0.0022,0.0005
12283,12283,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012283.jpg,1.0,0.9997,0.0089,0.0012
12284,12284,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012284.jpg,0.9792,1.0,0.0464,0.0002
12285,12285,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012285.jpg,0.0034,1.0,0.005,0.0024
12286,12286,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012286.jpg,0.9962,1.0,0.6012,0.0006
12287,12287,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012287.jpg,0.9985,0.9999,0.018,0.0373
12288,12288,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012288.jpg,0.9988,0.9996,0.7595,0.0009
12289,12289,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012289.jpg,0.9999,1.0,0.0012,0.0011
12290,12290,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012290.jpg,1.0,0.9999,0.0029,0.0056
12291,12291,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012291.jpg,0.9703,1.0,0.0778,0.0017
12292,12292,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012292.jpg,0.9998,0.9999,0.1039,0.0222
12293,12293,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012293.jpg,0.9379,0.9839,0.0507,0.0005
12294,12294,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012294.jpg,0.9999,0.9987,0.0011,0.0768
12295,12295,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012295.jpg,0.9954,0.9999,0.059,0.0015
12296,12296,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012296.jpg,0.9997,0.9999,0.0048,0.0017
12297,12297,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012297.jpg,0.1347,1.0,0.0079,0.0011
12298,12298,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012298.jpg,0.0009,1.0,0.0042,0.0051
12299,12299,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012299.jpg,0.9999,0.9953,0.0372,0.0037
12300,12300,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012300.jpg,0.9994,0.9999,0.0078,0.016
12301,12301,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012301.jpg,0.0512,1.0,0.0286,0.0001
12302,12302,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012302.jpg,0.9968,0.9999,0.0082,0.0005
12303,12303,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012303.jpg,0.9997,1.0,0.0108,0.0005
12304,12304,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012304.jpg,0.9999,1.0,0.0163,0.0004
12305,12305,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012305.jpg,1.0,0.9999,0.0198,0.0007
12306,12306,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012306.jpg,0.9996,0.9999,0.0588,0.0003
12307,12307,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012307.jpg,0.9999,0.9998,0.0006,0.0038
12308,12308,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012308.jpg,0.9985,1.0,0.0049,0.9671
12309,12309,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012309.jpg,0.9999,0.9999,0.0099,0.0006
12310,12310,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012310.jpg,0.9998,0.9999,0.0003,0.0025
12311,12311,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012311.jpg,0.0029,0.9999,0.3381,0.001
12312,12312,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012312.jpg,0.9999,0.9999,0.001,0.0014
12313,12313,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012313.jpg,1.0,0.9995,0.0012,0.0031
12314,12314,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012314.jpg,0.9998,1.0,0.004,0.0018
12315,12315,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/012315.jpg,0.2179,0.9999,0.19,0.0007
