img_no,img_path,property_gender_final_score,score_model_0,score_model_1,score_model_2,score_model_3,score_model_4
14036,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014036.jpg,0.0015,0.0014,0.0021,0.0031,0.0005,0.0003
14037,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014037.jpg,0.9997,0.9997,0.9998,0.9992,0.9999,0.9998
14038,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014038.jpg,0.0082,0.0048,0.0011,0.0213,0.0008,0.0128
14039,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014039.jpg,0.9997,0.9997,0.9996,0.9994,0.9999,0.9997
14040,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014040.jpg,0.9996,0.9995,0.9993,0.9995,0.9999,0.9996
14041,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014041.jpg,0.9998,0.9998,0.9998,0.9996,1.0,0.9999
14042,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014042.jpg,0.9999,0.9999,0.9999,0.9998,1.0,1.0
14043,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014043.jpg,0.9762,0.9753,0.9748,0.9617,0.9926,0.9767
14044,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014044.jpg,0.8481,0.7467,0.7983,0.8893,0.9792,0.827
14045,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014045.jpg,0.9996,0.9995,0.9999,0.999,0.9999,0.9997
14046,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014046.jpg,0.0028,0.0046,0.0019,0.006,0.0004,0.0011
14047,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014047.jpg,0.9845,0.9924,0.9849,0.9843,0.9817,0.9791
14048,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014048.jpg,0.9997,0.9994,0.9996,0.9996,0.9999,0.9997
14049,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014049.jpg,0.9999,0.9999,1.0,0.9999,1.0,1.0
14050,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014050.jpg,0.0018,0.0012,0.0017,0.0043,0.0012,0.0005
14051,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014051.jpg,0.9998,0.9998,0.9999,0.9995,1.0,0.9999
14052,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014052.jpg,0.6099,0.5391,0.5146,0.6212,0.786,0.5887
14053,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014053.jpg,0.9905,0.9879,0.9901,0.9845,0.997,0.9931
14054,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014054.jpg,0.9999,0.9998,0.9999,0.9998,1.0,0.9999
14055,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014055.jpg,0.979,0.9822,0.9842,0.954,0.9895,0.9849
14056,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014056.jpg,0.9967,0.9954,0.9982,0.9923,0.9993,0.9982
14057,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014057.jpg,0.9999,0.9999,1.0,0.9998,1.0,1.0
14058,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014058.jpg,0.9997,0.9997,0.9998,0.9996,1.0,0.9996
14059,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014059.jpg,0.5524,0.6309,0.5382,0.2022,0.6146,0.7759
14060,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014060.jpg,0.9994,0.9994,0.9995,0.9986,0.9999,0.9997
14061,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014061.jpg,0.9998,0.9998,0.9999,0.9996,1.0,0.9998
14062,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014062.jpg,0.0003,0.0004,0.0004,0.0005,0.0,0.0002
14063,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014063.jpg,0.9805,0.9834,0.9658,0.993,0.9945,0.9656
14064,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014064.jpg,0.9999,0.9999,0.9999,0.9999,1.0,0.9999
14065,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014065.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14066,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014066.jpg,0.9998,0.9997,0.9999,0.9996,0.9999,0.9999
14067,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014067.jpg,0.9999,0.9999,0.9999,0.9999,1.0,0.9999
14068,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014068.jpg,0.9985,0.9978,0.9983,0.998,0.9996,0.9986
14069,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014069.jpg,0.9999,0.9998,0.9999,0.9996,1.0,0.9999
14070,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014070.jpg,0.7171,0.6998,0.6938,0.9123,0.5739,0.7058
14071,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014071.jpg,0.9997,0.9996,0.9998,0.9996,0.9999,0.9995
14072,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014072.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
14073,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014073.jpg,0.0091,0.0151,0.0109,0.0051,0.0014,0.0129
14074,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014074.jpg,0.9999,0.9998,0.9999,0.9998,1.0,1.0
14075,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014075.jpg,0.9995,0.9995,0.9997,0.9993,0.9997,0.9995
14076,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014076.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
14077,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014077.jpg,1.0,1.0,0.9999,0.9999,1.0,1.0
14078,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014078.jpg,0.9672,0.959,0.9827,0.9536,0.998,0.9428
14079,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014079.jpg,0.9997,0.9995,0.9998,0.9992,0.9999,0.9998
14080,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014080.jpg,0.9999,0.9999,0.9999,0.9999,1.0,0.9999
14081,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014081.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
14082,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014082.jpg,0.9963,0.9951,0.9957,0.9957,0.999,0.9961
14083,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014083.jpg,0.1192,0.2657,0.1018,0.1278,0.0303,0.0703
14084,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014084.jpg,0.9991,0.9989,0.9995,0.9983,0.9999,0.9991
14085,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014085.jpg,0.9999,0.9999,1.0,0.9999,1.0,1.0
14086,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014086.jpg,0.9308,0.933,0.9245,0.9423,0.9796,0.8747
14087,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014087.jpg,0.9977,0.9968,0.9983,0.9949,0.9995,0.9988
14088,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014088.jpg,0.9713,0.9864,0.9794,0.9151,0.9966,0.9789
14089,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014089.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
14090,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014090.jpg,0.9999,0.9999,0.9999,0.9999,1.0,1.0
14091,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014091.jpg,0.9994,0.9991,0.9998,0.9986,0.9999,0.9997
14092,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014092.jpg,0.9984,0.9979,0.9971,0.9977,0.9996,0.9995
14093,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014093.jpg,0.9996,0.9996,0.9995,0.9991,0.9999,0.9997
14094,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014094.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
14095,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014095.jpg,0.9952,0.9958,0.9921,0.9925,0.9982,0.9974
14096,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014096.jpg,0.9963,0.995,0.9977,0.9944,0.9993,0.9952
14097,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014097.jpg,0.9996,0.9997,0.9998,0.9988,0.9999,0.9997
14098,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014098.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
14099,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014099.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14100,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014100.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14101,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014101.jpg,0.9998,0.9998,0.9997,0.9995,0.9999,0.9998
14102,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014102.jpg,0.8259,0.8436,0.9681,0.7921,0.8493,0.6762
14103,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014103.jpg,0.9999,0.9999,0.9999,0.9999,1.0,0.9999
14104,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014104.jpg,0.0017,0.0033,0.0017,0.0015,0.0003,0.0016
14105,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014105.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14106,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014106.jpg,0.9995,0.9994,0.9994,0.9988,0.9999,0.9998
14107,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014107.jpg,0.9999,0.9999,0.9999,0.9998,1.0,0.9999
14108,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014108.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
14109,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014109.jpg,0.9863,0.9922,0.9926,0.9802,0.9853,0.9811
14110,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014110.jpg,0.9998,0.9998,0.9998,0.9995,1.0,0.9999
14111,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014111.jpg,1.0,0.9999,1.0,0.9999,1.0,1.0
14112,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014112.jpg,0.9996,0.9994,0.9997,0.9992,0.9999,0.9996
14113,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014113.jpg,0.9995,0.9994,0.999,0.9994,0.9999,0.9999
14114,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014114.jpg,0.86,0.8134,0.8991,0.8299,0.9283,0.8294
14115,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014115.jpg,0.9999,0.9999,0.9999,0.9999,1.0,1.0
14116,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014116.jpg,0.9995,0.9995,0.9997,0.9987,1.0,0.9999
14117,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014117.jpg,0.9992,0.9993,0.9991,0.9985,0.9998,0.9994
14118,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014118.jpg,0.9995,0.9991,0.9998,0.9989,0.9999,0.9996
14119,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014119.jpg,0.9992,0.9993,0.9991,0.9989,0.9995,0.9995
14120,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014120.jpg,0.9913,0.982,0.9957,0.9894,0.9983,0.9909
14121,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014121.jpg,0.9979,0.9973,0.9984,0.9983,0.9987,0.9967
14122,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014122.jpg,0.9999,0.9999,1.0,0.9999,1.0,0.9999
14123,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014123.jpg,0.999,0.999,0.999,0.9984,0.9996,0.9992
14124,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014124.jpg,0.9999,0.9999,0.9999,0.9999,1.0,1.0
14125,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014125.jpg,0.901,0.9121,0.922,0.9366,0.9361,0.7981
14126,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014126.jpg,0.9999,0.9999,1.0,0.9999,1.0,0.9999
14127,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014127.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
14128,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014128.jpg,0.9999,0.9999,0.9999,0.9997,1.0,0.9999
14129,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014129.jpg,0.0322,0.0329,0.0186,0.0338,0.0407,0.035
14130,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014130.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14131,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014131.jpg,0.9999,0.9999,0.9999,0.9999,1.0,0.9999
14132,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014132.jpg,0.011,0.0075,0.0226,0.0182,0.0034,0.0034
14133,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014133.jpg,0.9999,0.9999,0.9999,0.9998,1.0,0.9999
14134,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014134.jpg,1.0,0.9999,1.0,0.9999,1.0,1.0
14135,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014135.jpg,0.9999,0.9999,0.9999,0.9999,1.0,0.9999
14136,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014136.jpg,0.9933,0.9928,0.996,0.9879,0.9988,0.991
14137,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014137.jpg,0.7252,0.7589,0.7266,0.3185,0.937,0.8852
14138,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014138.jpg,0.9575,0.9713,0.9632,0.932,0.9597,0.9612
14139,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014139.jpg,0.9994,0.9996,0.9996,0.9982,0.9999,0.9998
14140,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014140.jpg,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998
14141,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014141.jpg,0.979,0.9741,0.9859,0.9714,0.9969,0.9667
14142,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014142.jpg,0.9988,0.9985,0.9991,0.9978,0.9998,0.9987
14143,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014143.jpg,0.0016,0.0021,0.0022,0.0027,0.0005,0.0007
14144,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014144.jpg,1.0,0.9999,0.9999,0.9999,1.0,1.0
14145,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014145.jpg,0.9999,0.9999,0.9999,0.9997,1.0,0.9999
14146,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014146.jpg,0.9975,0.9977,0.998,0.9937,0.9997,0.9985
14147,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014147.jpg,0.9988,0.9986,0.9988,0.9981,0.9996,0.9991
14148,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014148.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
14149,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014149.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14150,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014150.jpg,0.9993,0.9988,0.999,0.9996,0.9996,0.9994
14151,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014151.jpg,0.9999,0.9999,0.9999,0.9996,1.0,0.9999
14152,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014152.jpg,0.9998,0.9998,0.9998,0.9996,1.0,0.9998
14153,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014153.jpg,0.9803,0.9775,0.9846,0.9657,0.9967,0.9772
14154,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014154.jpg,0.9951,0.9925,0.9982,0.9932,0.9977,0.9939
14155,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014155.jpg,0.9976,0.9988,0.9979,0.9943,0.9993,0.9977
14156,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014156.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14157,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014157.jpg,0.9998,0.9998,0.9998,0.9996,1.0,0.9998
14158,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014158.jpg,0.9999,0.9998,0.9999,0.9998,1.0,1.0
14159,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014159.jpg,0.9997,0.9997,0.9996,0.9996,0.9999,0.9997
14160,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014160.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14161,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014161.jpg,0.6344,0.4526,0.5113,0.6878,0.7887,0.7317
14162,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014162.jpg,1.0,0.9999,0.9999,0.9999,1.0,1.0
14163,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014163.jpg,0.9924,0.9886,0.997,0.9851,0.9989,0.9924
14164,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014164.jpg,0.9996,0.9995,0.9997,0.9992,0.9999,0.9998
14165,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014165.jpg,0.9915,0.9922,0.9949,0.9783,0.9992,0.993
14166,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014166.jpg,0.9837,0.9781,0.9748,0.9875,0.9957,0.9824
14167,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014167.jpg,0.9999,0.9999,0.9999,0.9998,1.0,0.9999
14168,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014168.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
14169,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014169.jpg,0.9005,0.8912,0.9133,0.8992,0.946,0.8526
14170,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014170.jpg,0.9998,0.9998,0.9998,0.9997,1.0,0.9999
14171,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014171.jpg,0.9998,0.9998,0.9997,0.9998,1.0,0.9998
14172,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014172.jpg,0.9996,0.9995,0.9998,0.9992,0.9999,0.9997
14173,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014173.jpg,0.9999,0.9999,0.9999,0.9999,1.0,1.0
14174,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014174.jpg,0.9982,0.9978,0.9995,0.9955,0.9998,0.9985
14175,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014175.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14176,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014176.jpg,0.8921,0.9565,0.9386,0.8688,0.963,0.7336
14177,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014177.jpg,1.0,0.9999,1.0,0.9999,1.0,1.0
14178,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014178.jpg,0.0292,0.0284,0.0425,0.0447,0.0036,0.0267
14179,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014179.jpg,0.9967,0.9955,0.9986,0.9926,0.9994,0.9972
14180,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014180.jpg,0.9999,0.9999,0.9999,0.9999,1.0,1.0
14181,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014181.jpg,0.8854,0.9092,0.7802,0.8869,0.9346,0.9159
14182,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014182.jpg,0.9991,0.9988,0.9993,0.9984,0.9995,0.9994
14183,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014183.jpg,0.9948,0.9951,0.9985,0.9832,0.9996,0.9973
14184,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014184.jpg,0.9998,0.9997,0.9999,0.9997,0.9999,0.9999
14185,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014185.jpg,1.0,0.9999,1.0,0.9999,1.0,1.0
14186,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014186.jpg,0.9994,0.9996,0.9996,0.9982,0.9999,0.9998
14187,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014187.jpg,0.9999,0.9999,1.0,0.9998,1.0,1.0
14188,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014188.jpg,0.9985,0.9982,0.9989,0.9975,0.9998,0.998
14189,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014189.jpg,0.998,0.9981,0.9982,0.9957,0.9991,0.9991
