img_no,img_path,property_quality_final_score,score_model_0,score_model_1,score_model_2,score_model_3,score_model_4
14609,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014609.jpg,0.9999,0.9998,0.9998,1.0,0.9998,0.9999
14610,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014610.jpg,0.9997,0.9998,0.9993,0.9999,0.9997,0.9997
14611,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014611.jpg,0.9524,0.9734,0.9442,0.9356,0.9711,0.9374
14612,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014612.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14613,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014613.jpg,0.9962,0.9996,0.9941,0.9974,0.9959,0.994
14614,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014614.jpg,0.9999,0.9999,0.9997,0.9999,0.9999,0.9999
14615,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014615.jpg,0.9993,0.9997,0.999,0.9996,0.9995,0.999
14616,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014616.jpg,0.9997,0.9999,0.9994,0.9999,0.9997,0.9998
14617,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014617.jpg,0.9999,0.9999,0.9998,1.0,0.9999,0.9999
14618,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014618.jpg,0.9996,0.9997,0.9992,0.9998,0.9995,0.9996
14619,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014619.jpg,0.9969,0.9983,0.9945,0.9981,0.9962,0.9972
14620,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014620.jpg,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999
14621,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014621.jpg,0.9999,1.0,0.9999,1.0,0.9999,0.9999
14622,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014622.jpg,0.9993,0.9994,0.9986,0.9998,0.9992,0.9993
14623,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014623.jpg,0.9996,0.9997,0.9992,0.9998,0.9996,0.9997
14624,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014624.jpg,0.9995,0.9996,0.9993,0.9996,0.9998,0.9993
14625,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014625.jpg,0.999,0.9995,0.9984,0.9995,0.9992,0.9986
14626,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014626.jpg,0.9999,1.0,0.9999,1.0,1.0,0.9999
14627,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014627.jpg,0.9852,0.996,0.9796,0.9924,0.9824,0.9757
14628,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014628.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
14629,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014629.jpg,0.9999,1.0,0.9998,0.9999,0.9999,0.9999
14630,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014630.jpg,0.9998,0.9999,0.9997,0.9999,0.9999,0.9998
14631,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014631.jpg,0.9999,1.0,0.9998,1.0,0.9999,0.9999
14632,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014632.jpg,0.9993,0.9995,0.9988,0.9998,0.9992,0.9993
14633,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014633.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14634,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014634.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14635,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014635.jpg,0.9999,1.0,0.9998,0.9999,1.0,0.9999
14636,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014636.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14637,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014637.jpg,0.9993,0.9995,0.9989,0.9996,0.9994,0.9992
14638,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014638.jpg,0.9998,1.0,0.9997,0.9999,0.9999,0.9999
14639,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014639.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14640,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014640.jpg,0.9996,0.9998,0.9993,0.9997,0.9996,0.9994
14641,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014641.jpg,0.9997,0.9998,0.9995,0.9998,0.9997,0.9997
14642,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014642.jpg,0.9999,0.9999,0.9997,0.9999,0.9999,0.9999
14643,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014643.jpg,0.9998,0.9999,0.9995,0.9999,0.9997,0.9998
14644,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014644.jpg,0.9957,0.9967,0.9915,0.9988,0.9949,0.9968
14645,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014645.jpg,0.9998,1.0,0.9997,0.9997,0.9998,0.9999
14646,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014646.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14647,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014647.jpg,0.9959,0.9987,0.9917,0.998,0.9945,0.9965
14648,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014648.jpg,0.9997,0.9999,0.9994,0.9998,0.9997,0.9996
14649,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014649.jpg,0.9999,1.0,0.9998,1.0,0.9999,0.9999
14650,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014650.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14651,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014651.jpg,0.9844,0.9855,0.9774,0.9943,0.9813,0.9833
14652,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014652.jpg,0.9999,0.9999,0.9997,1.0,0.9999,0.9999
14653,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014653.jpg,0.9999,0.9999,0.9998,1.0,0.9999,0.9999
14654,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014654.jpg,0.9994,0.9996,0.9989,0.9998,0.9994,0.9996
14655,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014655.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14656,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014656.jpg,0.1056,0.1562,0.2044,0.0585,0.0483,0.0606
14657,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014657.jpg,0.995,0.9965,0.9924,0.9978,0.9953,0.9932
14658,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014658.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
14659,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014659.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14660,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014660.jpg,0.9994,0.9997,0.999,0.9997,0.9996,0.9992
14661,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014661.jpg,0.9997,0.9999,0.9994,0.9997,0.9998,0.9997
14662,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014662.jpg,0.999,0.9995,0.9987,0.9991,0.9996,0.9983
14663,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014663.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
14664,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014664.jpg,0.9998,0.9999,0.9997,0.9999,0.9999,0.9998
14665,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014665.jpg,0.0083,0.01,0.0143,0.0034,0.0061,0.0079
14666,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014666.jpg,0.9995,0.9996,0.9991,0.9998,0.9997,0.9995
14667,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014667.jpg,0.9999,0.9999,0.9997,0.9999,0.9999,0.9998
14668,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014668.jpg,0.998,0.9988,0.9961,0.9981,0.9985,0.9985
14669,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014669.jpg,0.9999,1.0,0.9997,0.9999,0.9999,0.9999
14670,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014670.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
14671,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014671.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14672,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014672.jpg,0.9807,0.9854,0.9669,0.9868,0.9793,0.985
14673,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014673.jpg,0.9199,0.9229,0.8973,0.9428,0.9431,0.8932
14674,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014674.jpg,0.9999,1.0,0.9999,1.0,1.0,0.9999
14675,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014675.jpg,0.9994,0.9996,0.9989,0.9995,0.9996,0.9992
14676,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014676.jpg,0.9996,0.9997,0.9994,0.9998,0.9998,0.9994
14677,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014677.jpg,0.9999,0.9999,0.9999,1.0,0.9999,0.9999
14678,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014678.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
14679,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014679.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14680,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014680.jpg,0.9921,0.997,0.9862,0.9923,0.9916,0.9935
14681,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014681.jpg,0.9829,0.9927,0.9828,0.9967,0.958,0.9844
14682,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014682.jpg,0.9999,1.0,0.9998,0.9999,0.9999,0.9999
14683,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014683.jpg,0.9992,0.9996,0.9986,0.9994,0.9995,0.999
14684,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014684.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
14685,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014685.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14686,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014686.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14687,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014687.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14688,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014688.jpg,0.9988,0.999,0.9977,0.9996,0.9985,0.999
14689,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014689.jpg,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999
14690,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014690.jpg,0.9998,0.9999,0.9997,0.9999,0.9999,0.9998
14691,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014691.jpg,0.9979,0.9996,0.9958,0.999,0.9971,0.9982
14692,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014692.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14693,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014693.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14694,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014694.jpg,0.9989,0.9992,0.9977,0.9997,0.9988,0.9992
14695,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014695.jpg,0.9999,1.0,0.9998,1.0,1.0,0.9999
14696,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014696.jpg,0.9995,0.9997,0.9993,0.9997,0.9998,0.9993
14697,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014697.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
14698,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014698.jpg,0.9994,0.9997,0.9988,0.9997,0.9994,0.9995
14699,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014699.jpg,0.9993,0.9996,0.9985,0.9997,0.9993,0.9994
14700,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014700.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
14701,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014701.jpg,0.9995,0.9997,0.9991,0.9998,0.9994,0.9995
14702,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014702.jpg,0.9486,0.9846,0.895,0.947,0.9585,0.9577
14703,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014703.jpg,0.9993,0.9998,0.9987,0.9993,0.9992,0.9995
14704,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014704.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14705,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014705.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
14706,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014706.jpg,0.9999,1.0,0.9999,1.0,0.9999,0.9999
14707,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014707.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14708,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014708.jpg,0.9991,0.9992,0.9985,0.9997,0.9991,0.9991
14709,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014709.jpg,0.9998,1.0,0.9996,0.9998,0.9998,0.9998
14710,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014710.jpg,0.9984,0.9995,0.9973,0.9988,0.9989,0.9978
14711,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014711.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
14712,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014712.jpg,0.9998,1.0,0.9995,0.9998,0.9997,0.9998
14713,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014713.jpg,0.7403,0.7334,0.7423,0.719,0.8795,0.6273
14714,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014714.jpg,0.9836,0.989,0.9797,0.9889,0.9719,0.9886
14715,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014715.jpg,0.9943,0.9914,0.9894,0.998,0.9965,0.9962
14716,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014716.jpg,0.9998,0.9999,0.9996,0.9999,0.9999,0.9999
14717,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014717.jpg,0.9999,0.9999,0.9998,1.0,0.9999,0.9999
14718,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014718.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14719,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014719.jpg,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998
14720,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014720.jpg,0.9993,0.9997,0.9983,0.9996,0.9996,0.9996
14721,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014721.jpg,0.9997,0.9998,0.9994,0.9998,0.9997,0.9997
14722,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014722.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14723,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014723.jpg,0.9999,0.9999,0.9997,0.9999,0.9999,0.9999
14724,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014724.jpg,0.9995,0.9998,0.9992,0.9998,0.9995,0.9993
14725,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014725.jpg,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999
14726,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014726.jpg,0.9999,0.9999,0.9999,1.0,0.9999,0.9999
14727,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014727.jpg,0.9999,1.0,0.9998,0.9999,0.9999,0.9999
14728,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014728.jpg,1.0,1.0,0.9999,1.0,0.9999,1.0
14729,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014729.jpg,0.9999,0.9999,0.9999,1.0,1.0,1.0
14730,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014730.jpg,0.9993,0.9995,0.9989,0.9995,0.9994,0.9991
14731,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014731.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14732,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014732.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14733,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014733.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
14734,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014734.jpg,0.9137,0.9452,0.9032,0.9344,0.8457,0.94
14735,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014735.jpg,0.9999,0.9999,0.9999,1.0,1.0,0.9999
14736,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014736.jpg,0.9991,0.9996,0.9986,0.9993,0.9995,0.9987
14737,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014737.jpg,0.9999,0.9999,0.9998,1.0,0.9999,0.9999
14738,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014738.jpg,0.9999,1.0,0.9999,1.0,1.0,1.0
14739,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014739.jpg,0.9995,0.9997,0.9991,0.9997,0.9996,0.9996
14740,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014740.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14741,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014741.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
14742,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014742.jpg,0.0795,0.0764,0.0968,0.1037,0.0545,0.0658
14743,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014743.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14744,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014744.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14745,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014745.jpg,0.9996,0.9998,0.9992,0.9997,0.9997,0.9997
14746,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014746.jpg,0.2717,0.2434,0.2909,0.1717,0.4134,0.2391
14747,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014747.jpg,0.9995,0.9998,0.999,0.9997,0.9994,0.9996
14748,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014748.jpg,0.9978,0.9991,0.996,0.9981,0.9972,0.9986
14749,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014749.jpg,0.9987,0.9991,0.9982,0.999,0.9994,0.9979
14750,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014750.jpg,1.0,1.0,1.0,1.0,1.0,1.0
14751,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014751.jpg,0.9999,0.9999,0.9998,1.0,0.9999,0.9999
14752,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014752.jpg,0.9999,1.0,0.9999,1.0,0.9999,0.9999
14753,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014753.jpg,0.9998,0.9999,0.9996,0.9999,0.9999,0.9998
14754,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014754.jpg,0.9999,0.9999,0.9998,1.0,0.9999,0.9999
14755,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014755.jpg,0.9999,0.9999,0.9997,1.0,0.9998,0.9999
14756,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014756.jpg,0.9998,0.9999,0.9997,0.9999,0.9999,0.9998
14757,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014757.jpg,0.9968,0.9975,0.994,0.9981,0.9981,0.9966
14758,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014758.jpg,0.9998,0.9999,0.9997,0.9999,0.9999,0.9998
14759,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014759.jpg,0.9969,0.9984,0.9955,0.9985,0.995,0.9968
14760,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014760.jpg,0.9993,0.9995,0.9987,0.9995,0.9995,0.999
14761,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014761.jpg,0.5738,0.5405,0.551,0.7178,0.5413,0.5186
14762,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014762.jpg,0.9994,0.9994,0.9988,0.9999,0.9994,0.9996
14763,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014763.jpg,0.9949,0.9999,0.9935,0.9938,0.994,0.9932
14764,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/014764.jpg,0.9994,0.9998,0.9993,0.9998,0.9987,0.9996
