img_no,hair_color,hair_length,background_score,hairstyle
17878,-0.6678,0.8323,0.7598,-0.5185
17879,2.0095,-0.6553,0.1959,0.595
17880,0.3417,0.9417,0.9434,1.0171
17881,-0.2735,0.5246,-1.0046,0.4217
17882,0.2728,-0.6955,-0.1021,1.8265
17883,-0.8866,0.6661,0.4624,0.0047
17884,-1.0605,0.5023,1.8456,-0.6878
17885,-0.5463,1.0536,0.6574,-0.04
17886,1.2814,0.91,-1.1015,-0.2494
17887,-0.2338,0.6404,-0.7453,-0.1355
17888,-0.1305,1.0503,-0.1114,0.0059
17889,-0.4326,1.3482,-0.9836,-0.3599
17890,-1.1386,-0.133,0.246,0.256
17891,-0.0799,0.769,1.2356,-0.9973
17892,0.4698,0.5303,-0.0021,-0.9226
17893,-0.5584,0.9972,1.5935,-1.0441
17894,-0.9721,0.1876,1.4001,-1.4486
17895,0.1519,0.4382,0.678,0.7511
17896,-0.5997,0.6054,0.1963,0.1316
17897,1.9283,0.4303,-0.3785,0.448
17898,-0.5823,0.3688,1.2242,0.117
17899,1.0843,0.8872,0.5006,-0.8205
17900,0.0548,0.723,1.7006,-0.3593
17901,1.6079,-0.0739,1.1767,-1.3844
17902,-1.133,0.7537,1.0162,-0.4471
17903,2.1482,0.6646,-0.4859,-0.2363
17904,-0.7336,-0.2046,-0.3002,0.1463
17905,-0.4505,1.1113,0.4851,-0.0707
17906,0.1622,0.4903,-1.1218,0.7157
17907,-1.1369,0.4013,1.3393,0.0547
17908,-0.6683,0.6544,1.5119,0.1318
17909,-0.9414,0.201,1.2906,-0.1349
17910,-0.8749,0.4055,0.3199,-0.0487
17911,-0.5317,0.4829,0.0791,0.7733
17912,-1.0809,0.8509,0.9425,-0.0434
17913,-0.3325,0.8565,0.5871,0.0895
17914,1.0796,0.6818,0.7384,-1.2725
17915,-1.2462,-0.8786,-0.4338,-0.8938
17916,-0.4206,0.1518,0.2814,-0.5724
17917,0.9377,0.9522,-1.0354,0.609
17918,-1.4093,-0.8666,-1.6055,0.4024
17919,1.9598,0.6773,-0.1184,-0.9246
17920,-0.9056,1.5368,0.7804,-0.2967
17921,-0.7329,0.7581,0.0604,-0.0802
17922,0.9316,1.1294,1.1576,-0.3397
17923,-0.9633,-0.7897,-0.8365,0.1113
17924,-0.6058,0.1278,-0.3676,-0.1365
17925,1.1413,-2.2921,0.6999,1.1223
17926,0.0166,0.4733,-1.4355,0.2731
17927,-0.5649,0.7753,1.3706,0.1144
17928,-1.3395,0.8353,0.485,0.63
17929,1.1836,0.7059,0.1885,-0.6719
17930,-0.5175,1.0838,-0.0078,0.0796
17931,-1.2179,-0.0677,1.053,0.1674
17932,-0.959,0.7697,0.5075,0.6958
17933,-0.0618,0.3783,-1.1544,0.4461
17934,1.7871,-0.4414,0.6946,0.1796
17935,0.0599,0.2626,-1.1626,0.5452
17936,1.4189,0.5857,-0.2645,-0.458
17937,-0.2307,-1.4897,1.1387,0.0172
17938,0.537,0.7287,0.8979,-0.1616
17939,-0.616,-2.8925,-0.5101,0.1151
17940,1.0347,0.6696,0.4561,-0.5174
17941,-1.187,0.5422,0.5512,-0.1956
17942,-0.3239,0.3204,-0.1751,0.3883
17943,2.2922,-0.3343,1.0992,-0.8235
17944,-1.0504,1.0442,1.0827,-0.5609
17945,-0.687,0.9842,0.1675,0.2814
17946,-0.0785,-1.588,0.5583,-0.0152
17947,-0.5069,0.7441,0.6097,-0.4123
17948,-0.373,-0.5774,-0.6377,0.4593
17949,-0.6204,1.091,0.6736,-0.0237
17950,-0.5459,0.8641,1.2226,0.203
17951,-0.5075,-0.0965,1.2723,0.8728
17952,1.412,0.7714,0.8955,-0.7075
17953,-0.0767,0.1473,1.1564,0.3173
17954,1.4135,0.7007,-0.9595,-0.5313
17955,0.8959,0.9275,1.2888,0.2099
17956,0.2936,0.0578,1.3302,-0.1056
17957,-0.9273,0.1079,0.984,-0.2741
17958,-0.8234,0.9192,0.9926,-0.0718
17959,1.1531,-1.7624,1.4179,-0.315
17960,0.9099,1.1511,-1.6193,0.6528
17961,-0.8989,0.5109,0.5891,-0.3235
17962,-0.1243,0.9179,0.8193,-0.302
17963,1.0325,-1.7655,0.7029,0.1336
17964,-1.1855,-0.1495,0.5812,-0.2798
17965,-1.0443,1.0086,0.6352,0.1377
17966,0.2357,-2.3134,-1.3588,1.1313
17967,-0.8341,-0.0206,0.3939,0.0791
17968,-0.5809,1.21,1.3135,-0.4481
17969,-1.2334,0.3051,0.6246,0.4412
17970,0.4782,0.3022,-1.2249,-0.7213
17971,-0.6601,0.4304,1.1611,-1.0677
17972,-0.8516,-0.5506,-1.7453,0.7923
17973,-0.8061,0.4839,1.4297,-0.5027
17974,-0.7063,1.1949,-0.1666,0.3108
17975,-1.1937,0.5998,-1.0153,1.342
17976,-0.1736,0.3934,0.3498,-0.6481
17977,1.7073,0.6441,-1.0313,-0.7889
17978,-0.9434,0.434,1.0435,0.7231
17979,-1.393,-0.0255,0.9193,1.3022
17980,1.3348,0.327,1.2466,-0.3184
17981,0.083,0.3621,-0.2198,1.2846
17982,1.3148,-0.106,-0.6776,0.7623
17983,1.1851,0.54,-1.3076,-0.4035
17984,0.5614,-1.6281,-0.7022,1.6922
17985,-0.8566,-0.7542,-0.743,0.4768
17986,1.3808,0.5664,-1.1524,-0.1296
17987,1.1637,0.6949,-0.665,-0.8926
17988,-0.8895,0.1263,-0.3833,0.4505
17989,-0.8243,0.4253,0.4143,-0.6285
17990,0.3172,0.8114,1.5892,-0.9457
17991,0.9384,0.8274,0.5819,-0.3629
17992,0.3572,-0.8728,0.2269,0.7803
17993,-0.8128,0.3773,1.3697,1.1591
17994,-0.4971,0.6982,1.6138,-0.5521
17995,1.1958,0.6125,-1.8151,-0.8504
17996,0.081,0.1119,1.0577,0.8667
17997,-0.9542,0.7112,1.089,0.1316
17998,1.6547,0.5431,0.7968,-0.6148
17999,0.7635,0.6684,-0.5368,0.0375
18000,-0.6888,0.7961,0.8079,0.6819
18001,1.3349,0.3944,1.0677,-0.0706
18002,-0.9009,1.0774,-0.7124,-0.4469
18003,-0.8337,0.6676,0.6696,0.553
18004,-0.6724,0.7629,0.3837,1.1378
18005,0.9285,0.5283,1.028,-0.783
18006,1.2252,1.0165,0.9713,-0.6215
18007,1.1209,-0.1142,0.3983,-0.0563
18008,-1.5322,0.2195,1.0901,1.486
18009,0.2063,-0.5112,0.505,-0.8088
18010,-0.7765,0.6304,0.9797,-0.7055
18011,0.2054,0.616,1.2637,-1.071
18012,-0.6859,0.4544,1.0429,0.464
18013,1.1355,0.8576,0.3104,-0.046
18014,-0.704,0.4865,0.7341,-0.3612
18015,-1.1136,0.8907,0.2775,-0.5309
18016,-0.4572,-0.8293,0.5986,0.7934
18017,1.6937,0.8376,-0.3119,0.3558
18018,-0.269,1.2851,0.1196,-0.4055
18019,-0.0316,0.7181,0.2259,-0.7635
18020,-1.0654,-0.979,0.8817,0.8589
18021,-0.9059,0.7218,1.3793,-0.591
18022,1.0776,1.2354,0.5185,0.7107
18023,-1.0799,-0.1713,1.1672,1.8096
18024,0.9567,0.7387,1.1751,-1.2186
18025,-0.2305,0.3281,-0.3009,0.5639
18026,1.2719,0.2155,1.2716,-0.7816
18027,-0.8296,0.0329,0.6091,-0.161
18028,-0.5017,0.0991,-0.437,0.8351
18029,-0.8737,-0.0746,1.0435,1.1375
18030,-0.6377,0.8395,1.2988,0.2334
18031,0.8259,0.8321,0.6576,0.1108
18032,0.8955,0.5766,-0.8433,-0.7971
18033,1.6557,0.4904,-0.2338,0.2177
18034,1.8566,1.2084,-1.9951,-0.5183
18035,-0.6803,0.7096,1.5317,-0.7802
18036,-0.7469,1.2,1.5821,-0.1624
18037,1.1304,0.6703,-0.4831,-1.8272
18038,-0.2576,0.5098,-1.6375,-0.0396
18039,0.5966,0.7103,0.7836,0.1016
18040,-0.8526,0.8567,1.3632,0.1419
18041,-0.944,-0.7085,0.3192,0.2524
18042,-0.7131,0.3126,1.3565,0.7782
18043,-0.9615,-0.1048,-1.1072,0.6055
18044,0.4174,0.4615,0.0436,-0.4936
18045,-0.9035,1.0645,1.6225,0.8705
18046,-1.0183,-1.0209,-0.1389,0.7125
18047,-0.6848,0.9256,0.7545,-0.4269
18048,-1.1791,0.737,1.1616,0.4745
18049,-0.9969,0.197,-0.708,1.7702
18050,-0.9891,-0.1757,0.4404,0.6612
18051,1.1683,0.8061,0.79,-0.5579
18052,-1.398,-0.2431,1.1117,1.7146
18053,-0.0358,0.8458,0.7197,-0.2597
18054,1.5349,0.3486,-0.3356,-0.0879
18055,0.321,0.7042,1.0797,-0.2679
18056,-0.823,0.8482,1.2169,0.6416
18057,-0.4417,0.4968,1.5106,-0.227
18058,0.3778,0.833,0.767,0.055
18059,-0.7806,0.6625,1.5351,-0.8378
18060,-0.6463,1.171,-0.8107,1.3846
18061,-1.0488,0.9047,0.431,1.1391
18062,-0.3825,0.4675,-1.3697,0.8815
18063,1.4653,0.6761,-1.4073,0.1239
18064,1.4634,1.1049,-1.7495,-0.1193
18065,1.4136,0.4657,1.3003,-0.6192
18066,-0.7859,-0.6046,1.3917,1.2454
18067,-0.8782,1.1987,-0.443,0.4888
18068,-0.2774,1.4776,-0.5681,-0.6384
18069,0.7396,0.2809,-0.1172,-0.2925
18070,-0.9367,0.2113,-1.4297,0.9257
18071,-0.8968,0.6948,0.7939,-0.4009
18072,-0.6194,0.5316,1.5518,0.3812
18073,-0.4988,0.0776,0.1264,0.0407
18074,-1.0817,0.4274,0.2146,-0.5507
18075,-0.1275,1.429,-0.8301,0.7537
18076,-1.1914,0.4974,0.8917,1.4061
18077,-0.0897,0.2961,-0.4264,0.3373
18078,-1.2113,0.378,-0.559,-0.2514
18079,-1.1392,0.5636,1.2308,0.2726
18080,-0.4087,0.7113,0.0748,0.1037
18081,-0.7754,-0.7931,-0.3272,0.9026
18082,1.3556,1.0137,1.5149,-0.4115
18083,-0.3835,1.0535,1.0216,-0.0008
18084,-0.7106,0.8512,1.3214,0.0941
18085,0.1281,0.7525,-0.6842,-0.2971
18086,-0.794,0.7757,1.7951,0.0595
18087,-0.3344,0.4353,-1.5275,-0.2155
18088,1.4741,0.6329,0.902,-0.0446
18089,1.5681,-1.9124,1.0809,0.9941
18090,-1.2752,0.5837,-0.8163,1.0715
18091,-1.2168,-0.5015,-0.5746,-0.3714
18092,-0.8843,0.3946,0.7596,-0.5709
18093,0.6357,-0.1263,-1.1381,0.8383
18094,0.9508,-0.9273,0.0782,1.1736
18095,-0.3312,0.1187,0.6066,1.2279
18096,-0.2818,-1.0483,-0.0799,1.1848
18097,-0.4774,0.2109,1.1826,0.3887
18098,-0.6907,0.7191,-0.0585,-0.5618
18099,0.8383,0.7571,0.8825,-0.9481
18100,-0.9409,1.0164,1.0006,-0.6456
18101,-0.3002,0.9225,1.2586,-0.4241
18102,0.0928,0.335,0.5504,-0.2116
18103,-0.8908,0.8015,-1.1304,-0.3159
18104,-1.1691,0.9758,0.7462,-0.0441
18105,1.2389,0.9082,0.7778,-0.8449
18106,-1.3993,0.2744,0.1016,0.054
18107,0.5767,0.7037,-0.2925,-0.3694
18108,-1.2099,0.8693,1.2234,-0.7415
18109,-0.9183,0.5391,1.0882,-0.3942
18110,-0.3765,1.3419,-1.5641,0.4696
18111,0.2821,0.0574,-1.2951,0.7685
18112,-0.523,0.7966,1.1074,-0.4169
18113,-1.0522,0.3655,1.2406,0.601
18114,-0.5305,-0.5409,-1.4412,0.6353
18115,-0.3555,0.1712,1.2832,-0.4039
18116,1.9188,0.9031,-1.2592,-0.9922
18117,-1.231,0.2045,0.2883,0.3386
18118,-0.7546,0.8491,-0.9371,0.0816
18119,-0.3567,0.6277,1.0172,-0.41
18120,0.1278,0.8602,-0.197,0.0712
18121,0.2374,0.7327,0.7445,-0.8318
18122,1.9482,0.3812,1.4023,0.2456
18123,0.4517,0.8402,-0.7418,-0.1288
18124,-1.0799,-0.3982,-0.6914,1.0086
18125,1.4098,-1.4781,0.75,-0.5271
18126,0.3893,0.1446,0.7464,-0.1214
18127,0.1818,0.5231,0.5266,-0.2667
18128,-1.0614,0.2615,0.8714,0.8546
18129,-0.9436,1.2386,0.4885,-0.141
18130,0.3701,1.2321,-0.2789,-0.7674
18131,-0.5333,0.87,1.4147,-0.3576
18132,-0.2155,0.4144,1.0371,-1.1907
18133,0.1001,0.8099,-0.62,-0.1431
18134,-0.9337,-0.5005,-1.2604,0.877
18135,-1.4014,0.0299,-0.855,-0.232
18136,1.0178,-1.0233,-0.1937,0.4679
18137,-0.6895,1.3957,-0.0073,-0.1609
18138,0.0022,0.9133,-1.1123,-0.0331
18139,0.6515,0.4243,-0.0447,0.0512
18140,2.1759,-1.1623,0.6166,2.2737
18141,1.161,1.0498,-1.0419,-0.6244
18142,-0.8458,0.6766,1.0509,0.2315
18143,-1.198,0.4327,0.7701,0.6985
18144,-0.6456,0.0951,1.8534,-0.11
18145,-0.5073,-1.4463,1.4629,0.6825
18146,0.7776,0.1304,0.8651,-0.7553
18147,1.137,0.6162,1.4505,-0.5311
18148,-0.7619,0.5439,0.8524,-0.0177
18149,0.9109,0.6805,0.5737,-0.0272
18150,-1.0361,0.6652,1.1002,-0.7067
18151,1.2087,0.805,1.6765,-0.6034
18152,1.3725,0.4193,0.5913,0.5586
18153,-0.6422,0.4024,1.3441,0.1209
18154,-0.6547,0.9682,0.7442,0.0793
18155,-0.926,-0.2235,0.7401,0.5511
18156,0.8652,0.8081,0.9856,-0.7113
18157,1.0507,0.5064,1.2095,0.364
18158,-0.3016,-0.2689,1.2706,0.2731
18159,-0.9666,0.6306,1.5048,0.4045
18160,-0.424,0.737,0.591,-0.632
18161,-0.2479,0.5674,0.1605,-0.1231
18162,-0.7376,0.4968,1.1172,-1.0285
18163,0.3382,1.0028,-1.0999,0.8065
18164,-0.2921,0.8992,-0.2314,-0.2786
18165,-1.3464,-1.5767,0.9816,0.8573
18166,-0.6377,-0.9814,0.8695,0.6314
18167,-0.1468,-0.1277,-0.0667,0.6787
18168,1.0321,0.9066,-1.284,0.7061
18169,-0.4645,-0.1601,1.493,-1.5379
18170,-0.645,-0.0095,-1.613,1.6111
18171,0.0103,0.6793,0.6429,-0.8689
18172,-1.1261,1.1459,0.5667,1.0075
18173,-0.7769,0.8866,1.198,0.9049
18174,-0.257,1.2714,0.9754,-0.5256
18175,0.5242,0.1961,0.4213,-0.8023
18176,-1.018,0.3839,0.9856,-0.4487
18177,1.2441,0.8999,1.0883,-0.4313
18178,-0.7903,0.5571,-0.192,1.1798
18179,-0.8271,-0.4023,1.6142,-0.2207
18180,-1.0133,0.6788,0.8555,0.8421
18181,-0.955,0.5156,-0.2313,1.1466
18182,-0.0773,-0.7219,0.8712,-0.1333
18183,1.0867,-0.3124,0.0271,0.8886
18184,2.1043,0.5153,1.8197,0.3748
18185,-0.9815,1.1245,1.2361,0.3617
18186,0.9406,0.9543,0.9977,-1.0902
18187,-0.2474,-0.5489,1.235,0.2972
18188,-0.8598,-0.3355,-0.7045,1.1559
18189,-0.9722,0.3402,0.9803,1.5564
18190,-0.8486,0.517,-1.1598,1.5204
18191,-0.7578,0.1105,-1.6255,-0.368
18192,0.6328,0.6263,0.7278,0.2627
18193,1.4221,0.8036,-0.4314,0.2448
18194,-0.6721,-1.0174,-0.6256,-0.9455
18195,-0.7739,0.0267,0.9485,0.1613
18196,-1.4166,-0.2687,0.2502,-0.0845
18197,0.3705,-0.7678,0.9538,0.216
18198,0.3087,-0.9468,1.2444,-0.7671
18199,1.1787,0.4748,-1.1588,-0.5804
18200,-0.244,0.6041,1.2711,0.0496
18201,-1.1426,0.4624,0.7472,-0.0026
18202,-0.9752,0.9469,-0.1866,-0.2323
18203,0.1803,0.7832,0.5525,-1.0353
18204,-0.4309,0.6459,-1.1677,-0.2003
18205,-1.2294,0.3459,1.5596,1.8472
18206,-0.9249,0.5787,0.855,-0.195
18207,0.6713,0.4539,0.0363,-0.8793
18208,-1.3305,0.0411,1.3875,-0.2838
18209,1.6202,-1.3007,0.952,0.2217
18210,-0.0102,-0.2023,-0.6479,0.1721
18211,-0.8281,0.9846,1.0861,-0.316
18212,-0.6899,1.1307,0.8581,0.2655
18213,-0.8346,-1.2522,-0.1389,0.4998
18214,-0.4891,0.8028,-1.3403,0.6929
18215,-0.8147,0.7971,1.3433,0.0501
18216,-0.7762,0.4131,1.0525,0.7536
18217,-0.0279,0.7848,1.0082,-0.582
18218,-0.7458,0.6981,-1.1517,-0.8622
18219,-0.5396,0.7084,0.9472,-0.5085
18220,-0.7162,0.6844,0.5021,-1.108
18221,-0.875,0.8732,0.8715,0.8036
18222,1.3201,0.1243,0.306,-0.0361
18223,1.8783,0.5849,-1.105,-0.9369
18224,-0.959,-0.0438,0.7236,0.3068
18225,0.813,1.0602,0.4425,-0.1709
18226,-0.5352,-2.186,-0.6271,0.5528
18227,-0.8486,0.4574,0.8532,-0.4547
18228,0.1009,0.4945,-1.0588,0.2207
18229,-0.7396,0.7161,0.689,-0.5902
18230,-0.5032,0.5863,1.1379,0.3909
18231,0.2269,1.2554,0.6775,0.5604
18232,-1.318,1.1139,0.6541,1.2761
18233,-0.382,0.4131,0.5756,0.8609
18234,-0.9409,0.4469,1.5824,-0.6908
18235,-0.4837,-0.9007,-0.4883,0.9624
18236,0.6493,-0.0961,0.9265,0.6669
18237,0.3649,0.99,-1.1242,-0.2378
18238,1.4803,0.8288,-0.1022,-0.1315
18239,-1.0348,0.4836,1.2254,0.5174
18240,0.8923,0.7802,1.0037,-0.141
18241,0.8798,-2.0109,1.032,-0.0458
18242,1.295,0.9068,1.7058,-0.1763
18243,-0.1165,0.1646,1.2471,0.872
18244,0.1271,0.3782,1.5541,-1.2322
18245,-0.7503,-0.5007,0.8716,0.8754
18246,-0.1535,0.1552,0.9427,0.0784
18247,-0.7394,0.4754,0.2396,1.0188
18248,-1.0765,1.4972,1.4412,-0.6739
18249,0.1892,0.5521,-1.8331,0.5974
18250,1.1538,0.6188,1.0504,-0.2114
18251,0.0173,0.6684,-0.2197,-0.3118
18252,-1.0859,1.0455,0.2842,-0.5456
18253,-0.6674,0.5135,0.0138,-0.0226
18254,-0.8759,-0.1346,1.8011,-0.2772
18255,-0.343,0.6756,-1.2129,1.1623
18256,-0.9628,0.4103,1.0385,-0.401
18257,-0.3941,-0.0114,1.5656,-0.5297
18258,0.5207,0.5361,-1.5207,0.4363
18259,-0.9924,0.3523,0.5873,1.0374
18260,-0.2863,0.5222,-1.2297,0.8229
18261,0.0936,0.6727,0.3713,-0.3337
18262,1.4636,0.6727,0.4257,-0.1929
18263,-0.9322,0.84,1.4951,-0.8349
18264,-1.1904,0.5675,0.3284,0.8379
18265,-0.2412,0.7431,-0.5483,-0.7472
18266,-0.3796,0.7938,0.9287,0.2352
18267,-0.132,0.4882,0.0329,0.0458
18268,1.7178,0.58,-0.7494,-0.4671
18269,-0.9795,0.2897,1.0081,-0.2841
18270,-1.2582,0.2479,-1.0164,0.183
18271,0.9534,0.3,1.0624,0.0905
18272,-0.7082,0.9179,-1.1497,-0.2814
18273,-0.7871,-0.9361,0.5749,0.1925
18274,1.1232,0.8897,1.2283,-0.8401
18275,-0.8241,0.7254,1.1012,-0.6943
18276,-1.067,0.4529,0.8836,0.1337
18277,0.6925,1.367,-0.7439,0.0632
18278,0.7186,0.8561,-1.4016,1.0139
18279,0.4642,0.5472,0.6107,0.0535
18280,0.0429,0.9366,1.2563,-0.0567
18281,0.8295,-0.0116,0.9697,-0.6865
18282,2.0303,0.4541,0.4926,-1.4703
18283,-0.2745,0.9095,1.604,-0.2911
18284,0.576,-0.0607,-1.0135,-1.3172
18285,-0.8523,1.0231,0.8923,0.7624
18286,0.9691,0.5206,1.2204,-0.6986
18287,-0.85,0.3006,0.0139,0.076
18288,0.5283,1.097,-0.9197,-0.8608
18289,-0.6173,0.995,1.2245,-0.0931
18290,-0.7864,-1.2733,-0.0335,0.6326
18291,-0.1719,0.0471,-0.317,1.2548
18292,0.0867,-1.9913,1.283,1.5575
18293,-1.0026,-0.617,-0.8079,1.0603
18294,-0.4971,0.7161,1.6068,-1.07
18295,-0.5695,0.8392,0.7372,-0.8257
18296,-0.6102,-0.3038,0.4677,-0.0416
18297,-0.0327,0.6629,1.0163,-1.0537
18298,-0.3076,0.6441,1.0134,1.3949
18299,-0.79,-0.5745,0.0107,1.2916
18300,0.7169,-2.1541,1.3395,-0.1839
18301,-0.9463,1.1468,1.2244,-0.4248
18302,0.2984,1.169,1.3195,-0.425
18303,-0.4705,-0.0311,1.1923,-0.3031
18304,0.3167,1.237,-0.9368,0.8386
18305,0.7029,0.8172,-1.3606,0.6519
18306,0.0531,-3.0862,-0.2284,0.1755
18307,1.6285,-0.7452,1.5171,-0.5008
18308,0.1429,-1.0336,-0.6337,0.5917
18309,-0.7713,0.8185,-1.317,-0.4368
18310,-0.5383,1.1849,-1.5045,1.7672
18311,-0.7489,-0.4941,1.2782,0.1544
18312,1.5476,0.7389,-1.3984,-0.7819
18313,-0.8269,0.6292,0.5157,0.0865
18314,-0.6788,-2.4453,0.9332,0.6361
18315,0.5434,-0.6651,1.4241,0.4157
18316,-0.2008,1.1701,0.9023,-0.0495
18317,1.3778,0.9208,0.6266,-1.3642
18318,-0.3765,0.9397,1.8389,0.3737
18319,0.5775,0.9039,1.0216,-0.5923
18320,-1.1138,-0.0534,1.4197,-0.5384
18321,-0.8187,-0.3693,0.5419,0.7037
18322,2.0656,-0.5552,0.612,-0.5391
18323,-1.0441,0.9619,1.4329,0.8885
18324,-0.0225,-0.8734,-0.0586,1.3219
18325,-0.4078,0.3066,-1.2726,-0.4409
18326,0.0575,0.3692,1.2588,-0.5685
18327,0.3298,-0.6558,0.0081,0.4713
18328,0.9403,0.5155,0.652,0.0394
18329,0.9175,0.6665,-1.8083,0.717
18330,-0.8146,0.5545,1.2087,-0.5919
18331,0.4639,-0.1921,-1.5294,1.3911
18332,-0.5885,0.4604,0.826,0.1978
18333,-0.3294,-2.4608,0.6346,-0.0478
18334,-0.2359,0.8864,1.4366,-0.2095
18335,0.0047,0.8288,1.3357,-0.4291
18336,-1.1438,-0.4495,-1.288,0.2148
18337,-0.8318,0.3219,0.8647,0.338
18338,-0.9175,0.7181,0.3485,0.4815
18339,-1.118,-0.2208,1.3142,-0.8719
18340,-0.5798,-0.4971,0.3726,0.144
18341,-0.7958,0.6015,1.0793,1.3979
18342,0.1754,0.7891,1.6284,-0.678
18343,-0.619,1.0788,1.4495,0.0746
18344,-1.0501,0.3836,0.9428,1.4188
18345,-0.5252,-0.0994,-0.3339,0.6843
18346,0.0079,-0.6422,-1.256,0.2224
18347,-0.8871,0.3688,0.0824,-0.2298
18348,-0.8414,0.4327,0.7139,0.8502
18349,-0.5774,0.4601,1.6068,-0.6415
18350,0.2137,0.8067,0.8425,0.439
18351,0.7961,0.8799,1.3371,0.6988
18352,-0.9736,-0.8622,-1.1157,0.639
18353,0.4348,0.837,0.8459,0.1257
18354,-0.7673,1.1161,1.0158,-0.0172
18355,1.4056,1.1426,1.2509,0.0721
18356,-0.8211,0.5651,1.2968,0.2162
18357,-0.6744,0.8248,0.9268,1.5075
18358,1.203,0.6737,1.1766,-0.3274
18359,-0.0136,0.8478,-0.9665,0.0707
18360,1.358,0.4552,0.5487,-1.3721
18361,-0.8861,-0.4227,1.0555,-0.2385
18362,-0.307,0.6789,1.269,-0.1709
18363,-0.1732,0.5799,-1.9221,-0.3306
18364,-0.4904,-0.987,-0.2774,0.735
18365,1.4734,0.762,1.3829,-1.0739
18366,-0.617,1.0484,1.0064,-1.0638
18367,-1.2246,-0.0268,0.7924,0.8494
18368,-1.0593,-0.7013,-1.339,0.6762
18369,-0.3009,1.1437,0.1367,0.5576
18370,-1.179,-0.0366,0.2583,0.4345
18371,-0.0194,-2.2792,0.8432,0.2346
18372,0.2872,0.8603,0.184,-0.6369
18373,-1.0639,0.4989,1.317,-0.7483
18374,0.81,0.8624,-0.838,-0.375
18375,0.2426,0.2144,0.7345,-0.6348
18376,-0.5007,0.6517,0.37,-0.4154
18377,0.649,0.936,1.057,-0.9217
18378,1.4996,0.3289,1.35,-0.0987
18379,-1.433,0.063,-0.5121,0.9358
18380,0.1473,0.5904,0.1593,0.0863
18381,-0.1557,0.81,1.0364,0.6138
18382,0.2909,0.8408,-1.0186,-0.2408
18383,-0.6719,-0.3653,0.7041,1.0625
18384,-1.0652,0.957,1.0724,0.738
18385,0.1614,0.4874,1.3318,-0.439
18386,0.7375,0.6793,1.4772,-0.7568
18387,-0.045,0.3848,0.8195,-1.0135
18388,1.4096,-1.3546,0.0686,0.9148
18389,-1.0728,0.7761,1.3042,0.8283
18390,0.3993,0.2611,1.0133,-0.1374
18391,1.2737,0.6168,1.029,-0.1099
18392,-0.6573,-0.1083,1.3614,-0.6473
18393,-0.8989,-0.3971,-0.4071,-0.2675
18394,-0.9621,0.5809,0.8301,0.1461
18395,-0.6044,0.6356,1.1733,-0.1263
18396,1.3568,0.7375,-1.006,0.9608
18397,-0.9919,0.3704,-1.42,0.4368
18398,-1.31,-0.5502,-0.2135,0.9515
18399,-0.8292,1.4011,0.6892,-0.3026
18400,-0.6949,1.1472,1.7229,0.6664
18401,1.1979,0.6838,-1.0662,-0.5776
18402,-1.3664,-0.1648,0.7943,0.344
18403,0.8951,0.8392,-0.9267,-0.1648
18404,-0.5673,0.2781,1.1683,-0.2412
18405,-0.6113,1.2633,1.1193,0.1892
18406,1.0056,-2.2843,0.1095,0.1585
18407,0.4699,0.5764,-2.1017,-0.1697
18408,0.26,-0.4756,1.0223,-0.4917
18409,-1.0097,0.2648,0.6981,0.3762
18410,-0.0557,0.2493,0.6383,-0.0707
18411,1.3713,-0.1846,0.7011,0.002
18412,-1.1616,0.8892,0.7025,1.4123
18413,-1.2345,0.7978,0.9631,0.8339
18414,-0.6414,0.7034,1.0177,-0.1201
18415,0.2362,-0.4517,-0.4921,1.0269
18416,-0.1917,-0.5511,-0.2109,0.8463
18417,1.2109,-0.5069,0.0634,0.556
18418,-0.4082,-0.465,0.7678,-0.051
18419,-0.1961,-1.2561,-0.3915,0.0418
18420,0.5152,0.9884,0.2653,-0.7934
18421,-0.8546,0.6365,0.6524,0.3291
18422,-1.0526,-1.6841,-0.8172,0.4817
18423,-0.3401,0.5128,1.2341,-0.1018
18424,-1.0876,0.7021,0.9672,1.0872
18425,-0.4575,0.3713,-0.5697,-0.1581
18426,1.5367,1.1877,-1.3206,0.4509
18427,-0.6361,-0.6352,0.9838,1.1625
18428,-0.2198,0.1024,-0.0303,0.7344
18429,-0.558,0.6306,0.1992,-0.8196
18430,-0.9603,0.0542,-1.2051,0.358
18431,0.3883,1.0016,0.0414,-0.7236
18432,-0.6134,0.8094,0.6506,-0.1724
18433,-1.0213,0.5734,0.797,0.4603
18434,1.4898,0.9909,-0.3569,-1.1508
18435,-0.7269,1.1332,-0.4107,0.2953
18436,-0.8139,0.9449,-0.5156,-0.2563
18437,-1.5141,-1.015,0.6287,1.5819
18438,0.0619,0.9654,-2.1245,0.0433
18439,0.6549,-0.998,-1.2685,-0.1895
18440,-0.7796,1.2114,1.2723,-0.0807
18441,0.0934,0.844,-0.2679,-0.2329
18442,-0.9211,-0.5093,1.1755,0.0955
18443,-0.5436,0.5985,0.7527,-0.8155
18444,-0.7628,-2.3021,1.2149,0.6857
18445,-1.1504,0.7927,1.1597,0.4757
18446,-0.5406,0.8493,-0.4584,0.7487
18447,-1.0722,1.0471,-0.1744,0.7218
18448,-0.872,0.8444,-0.1,-0.2297
18449,0.2002,1.1298,1.6558,0.0586
18450,0.3066,-1.0593,-1.3148,1.8223
18451,-0.3337,1.0844,1.3767,0.0184
18452,0.5462,1.2561,-0.6999,0.8645
