,img_no,img_path,eyes_score,hair_color_score,hair_length_score,mouth_score,pose_score,background_mean_score,background_std_score
3838,8193,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008193.jpg,-0.6363,-0.3222,0.4572,-1.1024,-0.4105,-0.946,-0.7622
3839,8194,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008194.jpg,-0.6363,-1.1936,-1.0543,-1.1024,-0.4937,-1.5914,-0.5132
3840,8199,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008199.jpg,0.7911,0.2871,0.722,-0.9132,0.2129,0.8764,-0.7624
3841,8202,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008202.jpg,-1.3501,1.3616,1.1303,0.7894,-0.0366,1.4802,-0.205
3842,8204,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008204.jpg,-1.3501,0.3657,0.1152,-0.9132,-1.0654,-0.2869,-0.4851
3843,8205,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008205.jpg,0.4343,-0.676,-0.0724,-0.2511,-0.4522,1.3043,-0.583
3844,8207,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008207.jpg,-1.3501,-1.3181,-0.282,0.6002,0.3074,-1.6744,-0.7353
3845,8208,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008208.jpg,-0.2795,-0.3878,-2.0253,0.6948,0.0144,0.0518,1.8749
3846,8210,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008210.jpg,-2.4207,-1.043,-0.6351,1.9244,0.4606,-0.392,0.5004
3847,8211,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008211.jpg,-0.9932,-1.5671,-0.5909,0.7894,-0.1195,-0.9161,1.2952
3848,8215,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008215.jpg,0.0774,-0.5254,1.2185,0.884,-0.3439,0.5567,2.4418
3849,8216,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008216.jpg,-0.2795,-1.1543,0.7993,-1.0078,-0.447,-0.4946,1.6062
3850,8217,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008217.jpg,0.4343,0.1102,-1.6943,-1.2915,2.2586,-0.7875,-0.7103
3851,8218,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008218.jpg,-0.2795,0.6867,0.4683,0.1273,-0.5643,1.2862,-0.8347
3852,8219,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008219.jpg,-0.2795,0.2478,-2.3342,0.6948,0.1405,-0.1143,-0.6495
3853,8220,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008220.jpg,-0.6363,1.1847,-0.5247,-0.9132,-1.0131,0.832,-0.8313
3854,8225,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008225.jpg,0.0774,1.2568,-0.4475,-1.0078,-0.7091,0.5949,-0.4713
3855,8230,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008230.jpg,-0.2795,0.7785,0.8324,-0.724,-0.9246,-0.2853,0.7355
3856,8234,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008234.jpg,0.7911,2.5737,0.6448,-0.0619,0.4276,1.5376,-0.8598
3857,8235,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008235.jpg,0.4343,-0.9578,0.1814,-0.5348,0.0893,0.5366,1.9376
3858,8240,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008240.jpg,-0.2795,0.1954,0.6558,0.7894,-0.6848,1.0215,-0.8627
3859,8241,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008241.jpg,0.7911,-0.414,-0.3482,0.9786,1.7767,-0.8569,-0.6657
3860,8243,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008243.jpg,-0.6363,-0.1847,1.0199,-0.9132,-0.7811,-1.6886,-0.8617
3861,8244,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008244.jpg,-0.2795,-0.3026,0.4021,-0.6294,-0.3525,0.4798,1.8044
3862,8245,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008245.jpg,1.148,-1.4688,-3.1948,-1.1024,0.7572,-1.415,-0.0943
3863,8247,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008247.jpg,-2.4207,1.1323,-0.8778,-0.4403,1.9043,0.4548,0.5
3864,8248,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008248.jpg,-0.9932,1.8137,0.5786,1.1677,0.1845,1.3249,-0.8587
3865,8249,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008249.jpg,0.4343,-0.9381,1.0641,-1.0078,0.1014,-0.205,-0.3981
3866,8252,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008252.jpg,0.7911,-0.0995,0.38,-0.2511,0.9173,-0.6832,0.6634
3867,8254,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008254.jpg,-0.6363,-1.2133,0.3469,-0.1565,0.069,-0.2492,-0.1484
3868,8259,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008259.jpg,-0.6363,-0.4729,0.6558,-0.8186,0.8623,-1.2048,-0.7064
3869,8261,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008261.jpg,1.148,2.3902,-0.2599,-0.1565,0.2079,1.1467,-0.5741
3870,8262,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008262.jpg,-0.2795,-1.0036,-1.1426,-1.1024,-0.0348,-1.1029,0.3997
3871,8263,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008263.jpg,-1.3501,-0.2502,0.6558,0.9786,0.7756,-0.0088,0.3626
3872,8266,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008266.jpg,0.4343,-0.0405,-1.1426,-1.0078,-0.4436,-0.3736,0.9168
3873,8267,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008267.jpg,-1.3501,-0.4271,0.5345,0.3164,-0.4751,-1.2676,-0.7275
3874,8270,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008270.jpg,1.148,-0.6892,0.5345,0.411,0.0306,-0.5977,-0.2425
3875,8271,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008271.jpg,-0.6363,-1.6064,-0.8999,1.0731,0.4337,-1.6659,-0.7779
3876,8273,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008273.jpg,0.0774,-0.7416,0.8655,-1.0078,0.0487,-0.5861,0.1946
3877,8274,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008274.jpg,-0.6363,-0.5254,0.8324,1.6407,-0.6257,-0.1883,-0.5388
3878,8280,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008280.jpg,-0.6363,0.1626,0.6007,1.0731,0.137,-0.5389,-0.8136
3879,8283,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008283.jpg,0.7911,-0.9709,-0.1717,-0.9132,1.0301,-0.8867,1.3073
3880,8285,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008285.jpg,-0.6363,-1.0167,0.8655,1.8299,-0.5379,0.0956,-0.5299
3881,8287,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008287.jpg,-0.6363,0.4312,-1.8267,0.411,1.0565,-0.5019,-0.7777
3882,8288,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008288.jpg,0.0774,-0.853,-1.2088,0.2219,2.5909,-0.5135,0.7401
3883,8293,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008293.jpg,1.5049,1.1192,0.7,-1.1024,-0.4765,-1.3826,0.2496
3884,8294,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008294.jpg,-0.6363,-0.165,1.0861,0.884,0.6115,-1.2455,-0.7469
3885,8299,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008299.jpg,-0.2795,2.1085,0.6117,-0.5348,-1.4093,1.5033,-0.8104
3886,8301,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008301.jpg,0.7911,0.3723,0.6669,-0.8186,-1.128,1.5155,-0.8758
3887,8302,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008302.jpg,-0.2795,-0.4074,0.9317,1.8299,-0.8826,0.6748,-0.8217
3888,8306,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008306.jpg,-0.9932,-1.0692,0.0049,1.1677,-0.6832,-1.311,-0.4097
3889,8307,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008307.jpg,-1.3501,-0.1453,-0.2599,0.6002,0.8548,-1.2025,-0.1614
3890,8310,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008310.jpg,-0.9932,-0.4828,-2.6652,1.6407,0.3082,0.986,0.8107
3891,8311,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008311.jpg,-0.2795,-0.8661,-0.6351,1.4515,-0.3644,0.9379,-0.7695
3892,8313,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008313.jpg,0.7911,1.0012,0.1262,-0.724,2.0881,1.0309,-0.8409
3893,8315,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008315.jpg,-0.6363,0.8964,0.4462,-0.8186,0.4959,0.7731,1.9109
3894,8316,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008316.jpg,0.4343,-0.9643,-1.606,-0.6294,-1.481,-1.4651,-0.4063
3895,8318,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008318.jpg,0.7911,0.4247,1.1413,-0.2511,-1.1086,1.4878,-0.8274
3896,8319,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008319.jpg,-3.8481,-0.0536,0.7882,-0.1565,-0.7259,-1.0382,-0.303
3897,8320,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008320.jpg,-0.9932,0.4312,-3.0183,0.5056,-0.6531,-0.3006,0.1182
3898,8321,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008321.jpg,-0.9932,0.3395,0.5124,1.0731,-0.3565,0.3145,-0.6086
3899,8322,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008322.jpg,0.4343,-0.8792,-1.4515,-0.9132,-0.5423,0.9411,0.3999
3900,8326,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008326.jpg,-0.2795,-1.459,1.6157,0.5056,0.7642,-1.7147,-0.7742
3901,8327,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008327.jpg,-0.2795,-1.2002,0.1593,-1.197,0.8128,0.3742,0.0541
3902,8328,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008328.jpg,0.0774,-0.1912,0.722,0.1273,-0.8951,0.3698,-0.3927
3903,8330,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008330.jpg,0.0774,0.3067,-0.7675,1.6407,0.9344,0.0827,1.4305
3904,8333,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008333.jpg,1.5049,1.8006,-2.268,-0.9132,-0.7741,0.6926,0.2696
3905,8334,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008334.jpg,1.148,2.2395,-1.1647,2.492,1.1012,1.4471,-0.8906
3906,8335,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008335.jpg,0.4343,-0.8464,-1.6943,-0.9132,-0.3354,-0.2943,-0.1817
3907,8339,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008339.jpg,1.148,0.1822,0.2255,0.9786,0.3913,-0.114,0.1525
3908,8341,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008341.jpg,0.4343,-0.296,0.4683,-0.2511,-1.1634,-0.6845,0.4167
3909,8342,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008342.jpg,0.7911,-0.6564,0.4793,-0.3457,0.3542,0.4681,-0.5162
3910,8345,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008345.jpg,-0.2795,-0.2109,0.5014,-1.0078,-0.1578,-0.6953,1.6819
3911,8346,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008346.jpg,0.4343,-1.1478,1.0089,-0.6294,0.2393,-1.4254,-0.6681
3912,8352,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008352.jpg,-0.2795,-0.735,0.6117,-1.0078,-0.5466,-1.4849,-0.5495
3913,8353,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008353.jpg,-0.9932,-0.1781,1.7481,0.6002,-0.6032,-0.5609,0.0009
3914,8356,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008356.jpg,0.0774,1.1781,-2.5107,0.0327,1.0124,0.4613,0.2129
3915,8357,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008357.jpg,0.4343,0.7457,-1.1426,-0.2511,-0.7881,-0.6323,1.2393
3916,8359,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008359.jpg,0.7911,-0.486,0.7993,-0.3457,0.464,-1.2451,-0.755
3917,8360,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008360.jpg,0.0774,-0.0274,-0.7675,0.9786,-0.4099,1.1072,2.0141
3918,8363,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008363.jpg,0.4343,-0.0405,-0.7675,-1.0078,-0.1016,0.7186,-0.5717
3919,8364,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008364.jpg,1.148,0.3067,-0.944,-1.197,-0.4942,0.9705,-0.322
3920,8366,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008366.jpg,-1.3501,-0.1716,0.8765,2.2082,0.1769,1.1554,1.1961
3921,8368,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008368.jpg,1.8617,-0.9709,-1.2088,-0.8186,0.525,-0.5744,0.4958
3922,8369,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008369.jpg,2.2186,1.4075,1.0861,2.492,3.0557,0.4874,-0.4437
3923,8372,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008372.jpg,-0.6363,0.0447,0.6669,-0.1565,-1.2573,1.1988,-0.8666
3924,8374,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008374.jpg,0.0774,-1.1281,-1.4295,-1.1024,-0.2958,-1.5144,-0.8568
3925,8376,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008376.jpg,0.0774,-1.0102,-0.1496,-1.197,0.4414,-1.4532,-0.443
3926,8377,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008377.jpg,0.0774,1.9054,-0.3041,0.6948,-1.0782,1.4103,-0.7788
3927,8382,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008382.jpg,0.7911,0.1691,0.4572,-0.2511,-0.5011,0.9123,-0.7073
3928,8384,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008384.jpg,0.0774,1.3747,0.7772,-0.5348,-0.938,1.2799,-0.8539
3929,8385,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008385.jpg,-0.6363,-0.7154,1.1965,-0.9132,0.1556,-0.6521,0.1377
3930,8386,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008386.jpg,-0.2795,1.0864,0.7,2.2082,-0.8741,1.4835,-0.8475
3931,8387,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008387.jpg,0.0774,0.2412,-0.6461,0.6002,-0.689,-0.2474,-0.7806
3932,8388,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008388.jpg,1.148,-0.3091,-0.6461,-0.2511,-1.5269,-0.5954,-0.8457
3933,8389,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008389.jpg,-0.6363,0.1167,-2.0032,0.9786,-0.6239,0.32,0.655
3934,8393,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008393.jpg,-0.6363,-0.1716,0.4021,1.0731,-0.0423,-1.2443,-0.2906
3935,8396,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008396.jpg,0.4343,-0.2567,0.7662,-0.3457,1.0122,0.9496,-0.2593
3936,8402,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008402.jpg,0.4343,2.672,-0.6682,0.411,-0.0432,1.2164,-0.5054
3937,8405,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008405.jpg,1.5049,-0.0143,0.1924,-0.9132,-1.4026,-0.897,-0.5884
3938,8408,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008408.jpg,-0.2795,-0.2698,0.8324,-1.197,0.0545,1.1587,-0.4855
3939,8411,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008411.jpg,-1.3501,-1.3312,-1.4074,0.6948,-0.2275,-1.5107,-0.6256
3940,8414,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008414.jpg,0.7911,-0.4926,1.5385,0.0327,0.0152,-0.6193,1.1649
3941,8418,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008418.jpg,-0.2795,0.1167,-2.0915,-0.8186,0.188,-0.5975,-0.6585
3942,8420,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008420.jpg,2.2186,-1.1281,0.4683,0.1273,2.7037,-1.0809,0.6957
3943,8422,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008422.jpg,-4.9187,1.2699,-1.2309,0.0327,2.2205,0.8661,-0.4153
3944,8424,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008424.jpg,-0.2795,-0.7481,-2.1356,2.3028,0.9569,-1.5122,-0.7009
3945,8425,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008425.jpg,-0.2795,2.0102,1.031,0.3164,-0.4804,1.5621,-0.8998
3946,8426,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008426.jpg,-0.2795,-0.5123,-2.0694,1.0731,2.32,-0.1897,0.1876
3947,8427,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008427.jpg,0.7911,-0.0995,-1.6722,-0.8186,-0.4652,0.9271,-0.2493
3948,8429,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008429.jpg,0.0774,-0.3354,-0.1606,-1.0078,1.7906,-0.9982,0.128
3949,8430,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008430.jpg,0.7911,-1.0954,0.9537,-1.1024,-0.7548,0.2565,1.233
3950,8431,C:\Users\20151\Documents\AI_Projects\2025_04_08_OhLoRA/stylegan_and_segmentation/stylegan/synthesize_results_filtered/008431.jpg,0.4343,-0.5385,0.8765,-0.0619,-0.1656,-1.1605,0.6486
